Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1993-03-10,27.062727412838292,27.11837387084961,26.951434496815654,27.11837387084961,194400,0.0,0
1993-03-11,27.136924017603995,27.211119298581725,27.007082275892973,27.044179916381836,70900,0.0,0
1993-03-12,26.821614826543417,26.840163661139922,26.59902881138538,26.765968322753906,643600,0.0,0
1993-03-15,26.747410914980133,26.895801544189453,26.747410914980133,26.895801544189453,310800,0.0,0
1993-03-16,26.895801544189453,26.969996858794115,26.895801544189453,26.895801544189453,30800,0.0,0
1993-03-17,26.858696899837625,26.858696899837625,26.69175748540493,26.72885513305664,21800,0.0,0
1993-03-18,26.840155058235958,27.007094516096444,26.840155058235958,26.895801544189453,59300,0.0,0
1993-03-19,27.00418250979358,27.00418250979358,26.855091094970703,26.855091094970703,66900,0.213,0
1993-03-22,26.59419600945291,26.761923945041612,26.575559572165275,26.70601463317871,183400,0.0,0
1993-03-23,26.780547820758024,26.79918424930413,26.7246385351197,26.761911392211914,55200,0.0,0
1993-03-24,26.7246385351197,26.873729963488564,26.59418353529694,26.761911392211914,37200,0.0,0
1993-03-25,26.780552178353176,26.985552925717048,26.74327931519611,26.929643630981445,110100,0.0,0
1993-03-26,26.910991597026275,26.92962801779984,26.761900230837764,26.780536651611328,101500,0.0,0
1993-03-29,26.79918806799071,27.02282524241066,26.79918806799071,26.892370223999023,87100,0.0,0
1993-03-30,26.929659411753963,26.96693229675293,26.892386526754997,26.96693229675293,56000,0.0,0
1993-03-31,27.041464407249443,27.11601013959196,26.94828224182129,26.94828224182129,111600,0.0,0
1993-04-01,26.98554608294072,26.98554608294072,26.799181814412123,26.855091094970703,129500,0.0,0
1993-04-02,26.631461021158394,26.631461021158394,26.296005249023438,26.296005249023438,59400,0.0,0
1993-04-05,26.50100599323913,26.50100599323913,26.351914538987433,26.42646026611328,172200,0.0,0
1993-04-06,26.482378053193045,26.482378053193045,26.277377237862204,26.3519229888916,129700,0.0,0
1993-04-07,26.389178157104748,26.445087432861328,26.33326888134817,26.445087432861328,28000,0.0,0
1993-04-08,26.556918851573784,26.556918851573784,26.296008771628497,26.407827377319336,180800,0.0,0
1993-04-12,26.668718126969946,26.799173072384892,26.631445285422817,26.780536651611328,348500,0.0,0
1993-04-13,26.76191439098782,26.929642266697353,26.743277960353428,26.83646011352539,146100,0.0,0
1993-04-14,26.855097908635464,26.87373434021675,26.780552182310313,26.7991886138916,119600,0.0,0
1993-04-15,26.780552182310313,26.855097908635464,26.687370024403876,26.7991886138916,148600,0.0,0
1993-04-16,26.817825045472887,26.855097908635464,26.761915750729024,26.7991886138916,47900,0.0,0
1993-04-19,26.79919080627697,26.873736538700552,26.66873577453571,26.6873722076416,157000,0.0,0
1993-04-20,26.65010318421481,26.687376055801124,26.38919308311061,26.556921005249023,279500,0.0,0
1993-04-21,26.61282048064671,26.61282048064671,26.463729049382586,26.53827476501465,67900,0.0,0
1993-04-22,26.426462748650977,26.650099951037305,26.20282554626465,26.20282554626465,97700,0.0,0
1993-04-23,26.14692035675049,26.221466102600097,26.053738174438475,26.09101104736328,106000,0.0,0
1993-04-26,26.109642597305594,26.202824762178206,25.81145966971324,25.886005401611328,62600,0.0,0
1993-04-27,25.848738428534265,26.165557861328125,25.848738428534265,26.165557861328125,156800,0.0,0
1993-04-28,26.12827082653713,26.18418010790632,26.072361545167933,26.109634399414062,85900,0.0,0
1993-04-29,26.16556246499263,26.221471786499023,26.016470940975577,26.221471786499023,85000,0.0,0
1993-04-30,26.314637313420423,26.407819456881544,26.25872802734375,26.25872802734375,88500,0.0,0
1993-05-03,26.296005243643044,26.42646026611328,26.184186652954274,26.42646026611328,80500,0.0,0
1993-05-04,26.482367108761217,26.612822119149204,26.445094248650364,26.51963996887207,149100,0.0,0
1993-05-05,26.519641059549354,26.687368936946363,26.519641059549354,26.594186782836914,109000,0.0,0
1993-05-06,26.556922111833146,26.575558548402853,26.482376365554313,26.501012802124023,54700,0.0,0
1993-05-07,26.519633133870098,26.519633133870098,26.40781458235694,26.445087432861328,68000,0.0,0
1993-05-10,26.482376365554313,26.650104294681682,26.482376365554313,26.501012802124023,113900,0.0,0
1993-05-11,26.50100110158199,26.61281967163086,26.42645538821608,26.61281967163086,42600,0.0,0
1993-05-12,26.501030984800963,26.594213231582962,26.501030984800963,26.575576782226562,31000,0.0,0
1993-05-13,26.463728742958217,26.463728742958217,26.240091598651528,26.25872802734375,129100,0.0,0
1993-05-14,26.258733478459444,26.333279208703477,26.22146061333743,26.240097045898438,63500,0.0,0
1993-05-17,26.314630787843353,26.333267211914062,26.20281224341909,26.333267211914062,34000,0.0,0
1993-05-18,26.35192054662083,26.37055698265097,26.221465494409834,26.314647674560547,105200,0.0,0
1993-05-19,26.314634716237773,26.855091094970703,26.146906874562035,26.855091094970703,50200,0.0,0
1993-05-20,26.85509790466731,26.929643630981445,26.79918860993171,26.929643630981445,98200,0.0,0
1993-05-21,26.948282271124132,26.985555137335922,26.66873577453571,26.6873722076416,221400,0.0,0
1993-05-24,26.74327931914774,26.89237077179804,26.74327931914774,26.7991886138916,30500,0.0,0
1993-05-25,26.91100037552928,26.91100037552928,26.855091094970703,26.855091094970703,191800,0.0,0
1993-05-26,26.929641734091202,27.209188188078308,26.911005303825394,27.1905517578125,102400,0.0,0
1993-05-27,27.227838577889674,27.227838577889674,27.060110619504318,27.097383499145508,53800,0.0,0
1993-05-28,27.078750951749832,27.078750951749832,26.836477199256546,26.96693229675293,79100,0.0,0
1993-06-01,27.060099184635483,27.32100923187026,27.0228263207448,27.227827072143555,28300,0.0,0
1993-06-02,27.153278897280885,27.283733909141535,27.04146031568604,27.1905517578125,20300,0.0,0
1993-06-03,27.134656378786698,27.134656378786698,27.041474179683725,27.097383499145508,21600,0.0,0
1993-06-04,27.022832603270306,27.022832603270306,26.892377549323484,27.004196166992188,32000,0.0,0
1993-06-07,27.06009454278074,27.06009454278074,26.91100311279297,26.91100311279297,121400,0.0,0
1993-06-08,26.836455723024766,26.836455723024766,26.66872787475586,26.66872787475586,104500,0.0,0
1993-06-09,26.761911392211914,26.873729963488564,26.7246385351197,26.761911392211914,43300,0.0,0
1993-06-10,26.743263810064203,26.799173072384892,26.68735454774351,26.780536651611328,17900,0.0,0
1993-06-11,26.87373379279736,26.929643086402347,26.78055163678905,26.892370223999023,647400,0.0,0
1993-06-14,26.92963680238214,26.948273229235,26.855091094970703,26.855091094970703,64200,0.0,0
1993-06-15,26.89237077179804,26.911007203379327,26.7991886138916,26.7991886138916,142400,0.0,0
1993-06-16,26.799181814412123,26.855091094970703,26.724636107000684,26.855091094970703,330900,0.0,0
1993-06-17,26.91100937565003,26.94828224182129,26.85510007639314,26.94828224182129,37400,0.0,0
1993-06-18,26.932813947120408,26.932813947120408,26.726360321044922,26.726360321044922,58500,0.318,0
1993-06-21,26.801435672409816,26.801435672409816,26.745130135282906,26.78266716003418,29300,0.0,0
1993-06-22,26.8201944393938,26.8201944393938,26.76388892272607,26.80142593383789,137500,0.0,0
1993-06-23,26.801415018142325,26.801415018142325,26.557424545288086,26.557424545288086,227600,0.0,0
1993-06-24,26.632510113416856,26.914037704467773,26.632510113416856,26.914037704467773,243700,0.0,0
1993-06-25,26.895282745361328,26.970356807455847,26.8765142298377,26.895282745361328,44800,0.0,0
1993-06-28,27.026668572277757,27.195585250854492,26.989131532594037,27.195585250854492,439900,0.0,0
1993-06-29,27.15803245565597,27.15803245565597,27.026652892981755,27.064189910888672,207500,0.0,0
1993-06-30,27.101726928795593,27.15803245565597,27.026652892981755,27.064189910888672,437600,0.0,0
1993-07-01,27.101727725733305,27.101727725733305,26.951579649690462,26.989116668701172,605700,0.0,0
1993-07-02,26.89526998213121,26.91403848874819,26.745121929195374,26.838964462280273,285400,0.0,0
1993-07-06,26.801415018142325,26.876489009789783,26.519887549464357,26.557424545288086,246400,0.0,0
1993-07-07,26.53866670432437,26.67004624246459,26.53866670432437,26.632509231567383,343700,0.0,0
1993-07-08,26.651297300119435,26.989130646177287,26.613760261668563,26.932825088500977,248200,0.0,0
1993-07-09,26.932820452013473,27.00789451599121,26.87651490403017,27.00789451599121,378200,0.0,0
1993-07-12,26.97034815919582,27.00788517820653,26.932811140185105,26.989116668701172,373700,0.0,0
1993-07-13,27.00787773742888,27.082951754767112,26.8201926940833,26.970340728759766,389600,0.0,0
1993-07-14,26.989115875074834,27.13926394670251,26.970347366121374,27.064189910888672,617300,0.0,0
1993-07-15,27.045418768540067,27.045418768540067,26.89527071153221,26.951576232910156,443800,0.0,0
1993-07-16,26.970351271123196,26.989119782794123,26.8389716894267,26.876508712768555,216400,0.0,0
1993-07-19,26.876493644581068,26.876493644581068,26.782651138838816,26.857725143432617,188200,0.0,0
1993-07-20,26.838982492373795,26.932825088500977,26.70760285779574,26.932825088500977,68500,0.0,0
1993-07-21,26.895269198397713,26.914037704467773,26.82019517411747,26.914037704467773,142700,0.0,0
1993-07-22,26.876508412736186,26.914045435659002,26.726360321044922,26.726360321044922,632400,0.0,0
1993-07-23,26.782651138838816,26.857725143432617,26.763882637690365,26.857725143432617,286200,0.0,0
1993-07-26,26.932820452013473,27.064200063974514,26.932820452013473,27.00789451599121,121300,0.0,0
1993-07-27,27.026653687711885,27.04542219721724,26.895274121174396,26.989116668701172,92800,0.0,0
1993-07-28,26.932825088500977,26.989130646177287,26.895288050050105,26.932825088500977,30800,0.0,0
1993-07-29,26.98912328031438,27.158039907242635,26.9515862521081,27.082965850830078,331000,0.0,0
1993-07-30,27.08297324230447,27.08297324230447,26.895288050050105,26.932825088500977,75300,0.0,0
1993-08-02,26.970357484002342,27.101737095963383,26.970357484002342,27.00789451599121,41300,0.0,0
1993-08-03,27.064194128248424,27.139268175760904,26.93281454510159,27.026657104492188,81600,0.0,0
1993-08-04,27.026657104492188,27.082962640126546,26.951583056979707,27.026657104492188,434000,0.0,0
1993-08-05,27.026646241763437,27.026646241763437,26.932803720090646,26.970340728759766,36800,0.0,0
1993-08-06,27.04543154798008,27.064200063974514,26.970357484002342,27.00789451599121,402300,0.0,0
1993-08-09,27.082982157540467,27.233130360770076,27.026676581329365,27.158056259155273,828200,0.0,0
1993-08-10,27.139270782470703,27.158039296151525,27.101733755109056,27.139270782470703,604900,0.0,0
1993-08-11,27.12050226878988,27.214344837193998,27.12050226878988,27.139270782470703,542200,0.0,0
1993-08-12,27.214337982516348,27.214337982516348,26.970347366121374,27.064189910888672,303700,0.0,0
1993-08-13,27.082959929331516,27.12049694933059,27.082959929331516,27.101728439331055,103500,0.0,0
1993-08-16,27.12050295401539,27.3269566097207,27.12050295401539,27.251882553100586,241800,0.0,0
1993-08-17,27.233120623073432,27.345731735229492,27.233120623073432,27.345731735229492,369300,0.0,0
1993-08-18,27.439563149722364,27.552174216000296,27.420794638676043,27.495868682861328,414300,0.0,0
1993-08-19,27.51463719390765,27.51463719390765,27.458331660768685,27.495868682861328,28500,0.0,0
1993-08-20,27.43955914548117,27.514633178710938,27.420790637173727,27.514633178710938,80700,0.0,0
1993-08-23,27.40203223811871,27.477106299045065,27.40203223811871,27.458337783813477,15600,0.0,0
1993-08-24,27.45833265757222,27.758628845214844,27.45833265757222,27.758628845214844,273400,0.0,0
1993-08-25,27.758626738110102,27.890006310230977,27.72108971750414,27.777395248413086,242300,0.0,0
1993-08-26,27.796167373657227,27.94631547560811,27.683556297194063,27.796167373657227,120000,0.0,0
1993-08-27,27.72108971750414,27.777395248413086,27.72108971750414,27.777395248413086,25700,0.0,0
1993-08-30,27.796158762350377,27.92753831085575,27.796158762350377,27.89000129699707,183500,0.0,0
1993-08-31,27.871243412862686,27.965085983276367,27.833706384697216,27.965085983276367,66500,0.0,0
1993-09-01,27.871247626120045,27.98385872763972,27.871247626120045,27.927553176879883,136500,0.0,0
1993-09-02,27.946311239447052,27.98384825924483,27.81493167015482,27.83370018005371,472400,0.0,0
1993-09-03,27.814931471071475,27.890005510129697,27.777394451542364,27.852468490600586,630500,0.0,0
1993-09-07,27.85247625715859,27.89001328715476,27.627254077181565,27.664791107177734,196400,0.0,0
1993-09-08,27.664792132913213,27.664792132913213,27.38326439750365,27.57094955444336,269900,0.0,0
1993-09-09,27.458339744287986,27.646024910004243,27.458339744287986,27.627256393432617,239200,0.0,0
1993-09-10,27.70232400605173,27.89000912804395,27.664786981653286,27.871240615844727,106500,0.0,0
1993-09-13,27.965075324714423,27.965075324714423,27.89000129699707,27.89000129699707,66900,0.0,0
1993-09-14,27.81493226901905,27.81493226901905,27.683552696898175,27.777395248413086,184500,0.0,0
1993-09-15,27.664783392955027,27.87123700036514,27.57094084413225,27.852468490600586,101000,0.0,0
1993-09-16,27.81494031965491,27.83370883539017,27.72109774097861,27.739866256713867,54300,0.0,0
1993-09-17,27.723851847941358,27.74273730560344,27.648310017293014,27.686080932617188,200900,0.286,0
1993-09-20,27.72384997214379,27.78050634129667,27.459453582763672,27.459453582763672,57800,0.0,0
1993-09-21,27.497217003274077,27.534987905751102,27.081737076026805,27.365018844604492,318200,0.0,0
1993-09-22,27.459438535467065,27.629407549785636,27.421667643396272,27.591636657714844,439700,0.0,0
1993-09-23,27.66718737846982,27.761614639147194,27.629416474198873,27.74272918701172,88500,0.0,0
1993-09-24,27.704961460360895,27.723846914662438,27.62941964315473,27.667190551757812,53500,0.0,0
1993-09-27,27.874938774237673,27.9693660736084,27.874938774237673,27.9693660736084,274600,0.0,0
1993-09-28,27.98826159321084,27.98826159321084,27.893834259900412,27.9127197265625,158300,0.0,0
1993-09-29,27.912698899817485,27.988240710101156,27.780500731821054,27.81827163696289,221000,0.0,0
1993-09-30,27.81827593433614,27.87493230080118,27.704963201406052,27.761619567871094,99300,0.0,0
1993-10-01,27.723845009878026,27.931584992922073,27.68607410387002,27.893814086914062,22700,0.0,0
1993-10-04,27.931591033935547,27.931591033935547,27.856049205581428,27.931591033935547,1038500,0.0,0
1993-10-05,27.988241351934082,27.988241351934082,27.799386821894043,27.893814086914062,436500,0.0,0
1993-10-06,27.91270988485031,28.026022644870004,27.87493896484375,27.87493896484375,209200,0.0,0
1993-10-07,27.91269969681035,27.91269969681035,27.78050152503926,27.799386978149414,59400,0.0,0
1993-10-08,27.87493674952431,27.893822208026695,27.629425788993267,27.83716583251953,54400,0.0,0
1993-10-11,27.893814086914062,27.950470445926076,27.893814086914062,27.893814086914062,467100,0.0,0
1993-10-12,27.931591033935547,27.950476491024077,27.912705576847017,27.931591033935547,26200,0.0,0
1993-10-13,27.950476491024077,27.950476491024077,27.893820119758487,27.931591033935547,139100,0.0,0
1993-10-14,28.044898194846546,28.290409088134766,27.969356381527092,28.290409088134766,108100,0.0,0
1993-10-15,28.422612346026053,28.498154172859344,28.34707051919276,28.441497802734375,1502500,0.0,0
1993-10-18,28.422613632821847,28.422613632821847,28.328186345005165,28.365957260131836,722400,0.0,0
1993-10-19,28.32818558998031,28.384841961160273,28.15821647644043,28.15821647644043,880100,0.0,0
1993-10-20,28.252626872589662,28.252626872589662,28.139314197966975,28.19597053527832,230400,0.0,0
1993-10-21,28.21487284762039,28.21487284762039,28.120445562320455,28.15821647644043,56200,0.0,0
1993-10-22,28.19596998518047,28.309282657592444,28.0260009765625,28.0260009765625,390700,0.0,0
1993-10-25,28.044908027495108,28.139335327250983,27.969366187690408,28.101564407348633,114500,0.0,0
1993-10-26,28.082666397094727,28.101551848605887,27.988239139538926,28.082666397094727,186200,0.0,0
1993-10-27,28.044908027495108,28.120449867299808,28.044908027495108,28.101564407348633,118400,0.0,0
1993-10-28,28.13932656764666,28.384837470585857,28.13932656764666,28.309295654296875,129600,0.0,0
1993-10-29,28.290410200224628,28.32818110836912,28.27152474615238,28.309295654296875,80700,0.0,0
1993-11-01,28.271517778347114,28.40371592427125,28.271517778347114,28.384830474853516,36400,0.0,0
1993-11-02,28.3470718025685,28.40372817525851,28.195988142061807,28.365957260131836,262100,0.0,0
1993-11-03,28.347071719024925,28.347071719024925,27.874935281332974,28.00713348388672,479100,0.0,0
1993-11-04,28.00712326455458,28.00712326455458,27.68607060407081,27.7049560546875,130400,0.0,0
1993-11-05,27.629425788993267,27.83716583251953,27.51611303797894,27.83716583251953,363200,0.0,0
1993-11-08,27.856053504840467,27.950480804856877,27.78051166482734,27.87493896484375,367600,0.0,0
1993-11-09,28.0637831639501,28.082668616954106,27.87492863391006,27.893814086914062,246900,0.0,0
1993-11-10,27.893824347885705,28.101564407348633,27.818282508081005,28.101564407348633,46500,0.0,0
1993-11-11,28.101542758170485,28.17708453977847,28.007115531160505,28.0260009765625,88900,0.0,0
1993-11-12,28.08267464820048,28.252643761740362,28.063789191140494,28.15821647644043,108200,0.0,0
1993-11-15,28.214864085664686,28.214864085664686,28.06378047610289,28.13932228088379,243300,0.0,0
1993-11-16,28.195994027391944,28.290421334918374,28.08268125836023,28.271535873413086,492600,0.0,0
1993-11-17,28.29040668761674,28.29040668761674,28.04489581516079,28.120437622070312,39600,0.0,0
1993-11-18,28.082667984625306,28.139324342361608,27.96935526915271,28.044897079467773,240800,0.0,0
1993-11-19,27.9504740994308,28.026015921321154,27.93158864395821,27.988245010375977,106000,0.0,0
1993-11-22,27.912698899817485,27.931584352388402,27.7238443741083,27.81827163696289,165300,0.0,0
1993-11-23,27.9693660736084,27.988251533482543,27.81828239461524,27.9693660736084,89700,0.0,0
1993-11-24,28.044895494072406,28.101551848605887,28.007124591050086,28.082666397094727,77200,0.0,0
1993-11-26,28.158220787202158,28.158220787202158,28.082678947397458,28.101564407348633,1019800,0.0,0
1993-11-29,28.17709956510186,28.233755931519624,27.988245010375977,27.988245010375977,517500,0.0,0
1993-11-30,27.969362568871365,28.139331686440467,27.950477111363686,28.00713348388672,230000,0.0,0
1993-12-01,28.158209794940372,28.177095247519137,28.044897079467773,28.044897079467773,379200,0.0,0
1993-12-02,28.10155217034293,28.139323073797694,28.04489581516079,28.120437622070312,352000,0.0,0
1993-12-03,28.101556927224863,28.233755111694336,28.101556927224863,28.233755111694336,306000,0.0,0
1993-12-06,28.271512531280518,28.36593976084391,28.271512531280518,28.328168869018555,99500,0.0,0
1993-12-07,28.32818110836912,28.347066562441366,28.27152474615238,28.309295654296875,88800,0.0,0
1993-12-08,28.309295654296875,28.309295654296875,28.27152474615238,28.309295654296875,146700,0.0,0
1993-12-09,28.309291988970287,28.347062892224415,28.17709382758083,28.21486473083496,416500,0.0,0
1993-12-10,28.23375830468038,28.23375830468038,28.101560105260468,28.15821647644043,412900,0.0,0
1993-12-13,28.15819985580444,28.328168869018555,28.120428963979084,28.328168869018555,273200,0.0,0
1993-12-14,28.347063042798883,28.347063042798883,28.120437622070312,28.120437622070312,41900,0.0,0
1993-12-15,28.158208203139367,28.177093654650527,28.082666397094727,28.082666397094727,82600,0.0,0
1993-12-16,28.195986591778873,28.195986591778873,28.139330222203967,28.177101135253906,78200,0.0,0
1993-12-17,28.23687177696484,28.35096014778086,28.217857048495503,28.331945419311523,104700,0.317,0
1993-12-20,28.31293185594574,28.388990772952983,28.29391712669393,28.369976043701172,68800,0.0,0
1993-12-21,28.33194653139711,28.33194653139711,28.236872885318597,28.27490234375,205700,0.0,0
1993-12-22,28.350976565557875,28.484079741921995,28.293932347116108,28.465065002441406,410300,0.0,0
1993-12-23,28.446054458618164,28.50309868547368,28.408024974047816,28.446054458618164,533800,0.0,0
1993-12-27,28.446040021612287,28.59815788269043,28.446040021612287,28.59815788269043,447100,0.0,0
1993-12-28,28.57914773754988,28.674221415984842,28.560133001862887,28.65520668029785,880600,0.0,0
1993-12-29,28.674206882616215,28.693221608665695,28.598147978418293,28.617162704467773,266700,0.0,0
1993-12-30,28.598176982897453,28.598176982897453,28.446059020222467,28.503103256225586,219900,0.0,0
1993-12-31,28.560123709685687,28.598153168686597,28.33194695568021,28.350961685180664,312900,0.0,0
1994-01-03,28.350961260612813,28.38899071904422,28.236872885318597,28.27490234375,960900,0.0,0
1994-01-04,28.312942899638823,28.389001846313477,28.2749134263015,28.389001846313477,164300,0.0,0
1994-01-05,28.42703971633299,28.465069200903336,28.312951262621954,28.446054458618164,710900,0.0,0
1994-01-06,28.48408394318851,28.50309868547368,28.408024974047816,28.446054458618164,201000,0.0,0
1994-01-07,28.50307434817089,28.636177430517254,28.427015443972973,28.617162704467773,775500,0.0,0
1994-01-10,28.655193159788436,28.95942878723144,28.57913425292768,28.959428787231445,593700,0.0,0
1994-01-11,28.940424715845207,28.940424715845207,28.807321579832777,28.902395248413086,295200,0.0,0
1994-01-12,28.921415695341505,28.921415695341505,28.7122535831464,28.807327270507812,158400,0.0,0
1994-01-13,28.731279373168945,28.788323607529968,28.69324988359493,28.731279373168945,244300,0.0,0
1994-01-14,28.82634315666747,28.902402109587438,28.82634315666747,28.84535789489746,137200,0.0,0
1994-01-17,28.84535789489746,28.883387371357447,28.788313680207487,28.84535789489746,17700,0.0,0
1994-01-18,28.88338661193848,28.92141608739857,28.826342398748345,28.883386611938477,166400,0.0,0
1994-01-19,28.845356745452374,28.88338622039694,28.750283058090965,28.807327270507812,200800,0.0,0
1994-01-20,28.845357136478388,28.902401349668523,28.826342398748345,28.883386611938477,281100,0.0,0
1994-01-21,28.92141340150053,28.92141340150053,28.807324985715518,28.826339721679688,85600,0.0,0
1994-01-24,28.80732343054765,28.940426575111236,28.712249755859375,28.712249755859375,373800,0.0,0
1994-01-25,28.73126449079703,28.750279225734687,28.65520555104641,28.712249755859375,310400,0.0,0
1994-01-26,28.712240644931164,28.807314289450805,28.67421118712331,28.788299560546875,145100,0.0,0
1994-01-27,28.84534238645544,29.092533850545035,28.807312930441654,29.05450439453125,344500,0.0,0
1994-01-28,29.168595102374923,29.225639290971483,29.130565643310547,29.130565643310547,356500,0.0,0
1994-01-31,29.244665161943715,29.396783056154085,29.206635688391124,29.339738845825195,313800,0.0,0
1994-02-01,29.30171432495117,29.30171432495117,29.149596405029296,29.187625885009766,303600,0.0,0
1994-02-02,29.28269007908102,29.377763748168945,29.263675345263437,29.377763748168945,307600,0.0,0
1994-02-03,29.320722180628188,29.320722180628188,29.149589560896896,29.24466323852539,466100,0.0,0
1994-02-04,29.244659175098697,29.282688640866056,28.579143524169922,28.579143524169922,1403200,0.0,0
1994-02-07,28.503087671545167,28.788308695609995,28.503087671545167,28.712249755859375,516400,0.0,0
1994-02-08,28.76930886274296,28.76930886274296,28.617190904446897,28.731279373168945,188200,0.0,0
1994-02-09,28.750284203747505,28.864372633127452,28.71225472728752,28.84535789489746,144600,0.0,0
1994-02-10,28.826334674307642,28.845349406942407,28.59815788269043,28.59815788269043,883900,0.0,0
1994-02-11,28.617176456590453,28.76929433808728,28.48407331028073,28.693235397338867,519400,0.0,0
1994-02-14,28.636205649233904,28.826353097103986,28.59817615965989,28.731279373168945,2742100,0.0,0
1994-02-15,28.788312923288252,28.902401349668523,28.750283447828163,28.883386611938477,374700,0.0,0
1994-02-16,28.921418378475625,28.921418378475625,28.807329943057574,28.8643741607666,287600,0.0,0
1994-02-17,28.99747116033252,29.016485895519622,28.617176456590453,28.693235397338867,342400,0.0,0
1994-02-18,28.712259305318195,28.731274046579998,28.446052927652996,28.522111892700195,313300,0.0,0
1994-02-22,28.598165158312703,28.807327270507812,28.598165158312703,28.807327270507812,154500,0.0,0
1994-02-23,28.845367841890994,28.864382586678,28.636205649233904,28.731279373168945,391700,0.0,0
1994-02-24,28.63618262768751,28.63618262768751,28.33194695568021,28.350961685180664,770800,0.0,0
1994-02-25,28.388986655007376,28.484060287475586,28.33194247552645,28.484060287475586,531300,0.0,0
1994-02-28,28.560119193450156,28.636178099424722,28.484060287475586,28.484060287475586,333000,0.0,0
1994-03-01,28.484064419212036,28.541108606967466,28.21785820968669,28.369976043701172,423600,0.0,0
1994-03-02,28.00870485956889,28.40801429748535,27.932645919013375,28.40801429748535,581500,0.0,0
1994-03-03,28.369974876250197,28.369974876250197,28.255886505434177,28.331945419311523,223200,0.0,0
1994-03-04,28.331955356929836,28.48407323804087,28.23688168123544,28.40801429748535,595800,0.0,0
1994-03-07,28.503096387484735,28.598170091245525,28.503096387484735,28.56014060974121,539800,0.0,0
1994-03-08,28.57915765461437,28.57915765461437,28.408024974047816,28.446054458618164,880300,0.0,0
1994-03-09,28.484069859751525,28.5981582570536,28.35096672956577,28.579143524169922,2500100,0.0,0
1994-03-10,28.560123709685687,28.560123709685687,28.255888037678382,28.350961685180664,207400,0.0,0
1994-03-11,28.389014784219345,28.54113274689433,28.23689682154436,28.503103256225586,576600,0.0,0
1994-03-14,28.617187127679447,28.617187127679447,28.503098674014282,28.541128158569336,345900,0.0,0
1994-03-15,28.598170857747395,28.655215081532795,28.503097151438396,28.522111892700195,748600,0.0,0
1994-03-16,28.560121654833434,28.750268936157227,28.46504801417154,28.750268936157227,455500,0.0,0
1994-03-17,28.655195295495332,28.788298392421986,28.655195295495332,28.750268936157227,133000,0.0,0
1994-03-18,28.61012476186949,28.782244496399453,28.591000346921717,28.743995666503906,365500,0.271,0
1994-03-21,28.64839037487394,28.724888079479744,28.591017096419588,28.66751480102539,324800,0.0,0
1994-03-22,28.667498006712812,28.80136891134723,28.61012476186949,28.743995666503906,435700,0.0,0
